RGA=350000
28.02.1989	1558.98	1583.22	1558.98	1580.07	0
01.03.1989	1579.41	1579.85	1559.53	1574.67	0
02.03.1989	1560.85	1582.51	1560.66	1583.01	0
03.03.1989	1605.03	1610.60	1603.49	1608.15	0
06.03.1989	1617.15	1629.34	1616.58	1627.02	0
07.03.1989	1639.05	1643.26	1617.98	1617.04	0
08.03.1989	1614.29	1614.86	1605.47	1607.37	0
09.03.1989	1607.64	1619.82	1607.19	1612.13	0
10.03.1989	1610.96	1618.91	1599.58	1602.38	0
13.03.1989	1598.09	1603.05	1592.41	1604.85	0
14.03.1989	1612.23	1624.69	1606.30	1619.00	0
15.03.1989	1618.62	1633.10	1616.62	1632.62	0
16.03.1989	1634.50	1638.69	1629.51	1638.60	0
17.03.1989	1647.51	1653.92	1599.14	1614.04	0
20.03.1989	1601.60	1610.12	1596.53	1603.37	0
21.03.1989	1599.08	1625.79	1598.25	1622.87	0
22.03.1989	1625.88	1629.33	1619.12	1621.85	0
23.03.1989	1621.55	1625.74	1620.78	1624.73	0
28.03.1989	1630.21	1635.81	1628.92	1635.38	0
29.03.1989	1640.65	1645.03	1640.65	1643.90	0
30.03.1989	1648.14	1652.01	1639.41	1640.20	0
31.03.1989	1642.26	1651.04	1638.66	1644.81	0
03.04.1989	1649.56	1655.95	1648.92	1655.77	0
04.04.1989	1667.48	1668.27	1660.61	1666.50	0
05.04.1989	1664.58	1664.74	1656.46	1663.82	0
06.04.1989	1659.65	1661.93	1653.24	1655.69	0
07.04.1989	1650.25	1656.39	1646.94	1650.06	0
10.04.1989	1652.54	1658.64	1652.11	1658.64	0
11.04.1989	1661.83	1666.35	1660.99	1666.19	0
12.04.1989	1672.06	1673.23	1669.02	1674.46	0
13.04.1989	1670.90	1670.90	1663.68	1667.16	0
14.04.1989	1660.68	1683.07	1657.20	1682.96	0
17.04.1989	1694.08	1695.25	1687.65	1692.40	0
18.04.1989	1688.47	1702.08	1685.54	1701.18	0
19.04.1989	1711.18	1711.65	1701.95	1706.65	0
20.04.1989	1701.56	1714.96	1695.00	1695.39	0
21.04.1989	1696.78	1700.57	1691.07	1700.44	0
24.04.1989	1711.22	1713.33	1695.04	1698.67	0
25.04.1989	1690.28	1690.96	1683.99	1688.37	0
26.04.1989	1676.08	1677.91	1665.70	1667.17	0
27.04.1989	1662.68	1673.27	1662.43	1673.87	0
28.04.1989	1693.30	1693.65	1674.01	1680.53	0
02.05.1989	1680.44	1681.36	1677.08	1679.85	0
03.05.1989	1674.84	1675.45	1666.81	1668.48	0
05.05.1989	1665.88	1678.67	1665.23	1676.79	0
09.05.1989	1673.68	1675.25	1670.57	1672.61	0
10.05.1989	1669.12	1669.12	1661.17	1660.93	0
11.05.1989	1660.28	1660.48	1652.17	1655.74	0
12.05.1989	1656.88	1677.29	1650.76	1674.27	0
16.05.1989	1680.42	1680.78	1664.44	1666.79	0
17.05.1989	1658.75	1662.13	1650.81	1655.90	0
18.05.1989	1650.46	1658.77	1649.37	1658.02	0
19.05.1989	1662.31	1676.04	1662.09	1674.77	0
22.05.1989	1676.85	1681.95	1671.35	1678.94	0
23.05.1989	1678.27	1678.51	1674.30	1677.19	0
24.05.1989	1679.81	1689.44	1676.88	1689.60	0
25.05.1989	1696.09	1713.85	1696.09	1716.15	0
26.05.1989	1730.54	1730.54	1713.26	1720.92	0
29.05.1989	1716.59	1719.74	1711.73	1720.81	0
30.05.1989	1716.11	1723.33	1712.01	1722.87	0
31.05.1989	1712.12	1735.02	1711.36	1729.65	0
01.06.1989	1728.38	1737.52	1725.37	1738.02	0
02.06.1989	1747.01	1764.79	1745.24	1764.35	0
05.06.1989	1762.79	1771.89	1762.11	1764.63	0
06.06.1989	1752.26	1762.37	1750.07	1755.56	0
07.06.1989	1752.87	1757.09	1748.91	1755.16	0
08.06.1989	1752.62	1760.88	1752.24	1760.73	0
09.06.1989	1766.85	1768.32	1754.79	1758.30	0
12.06.1989	1756.79	1759.33	1748.56	1751.04	0
13.06.1989	1750.83	1751.52	1744.45	1749.81	0
14.06.1989	1744.15	1746.50	1741.86	1745.65	0
15.06.1989	1738.32	1740.59	1734.93	1739.74	0
16.06.1989	1728.30	1728.78	1711.96	1722.28	0
19.06.1989	1714.14	1719.04	1710.52	1718.74	0
20.06.1989	1723.11	1739.06	1722.14	1739.56	0
21.06.1989	1739.77	1741.97	1736.77	1737.59	0
22.06.1989	1733.79	1740.48	1733.79	1739.04	0
23.06.1989	1752.48	1761.29	1749.39	1760.36	0
26.06.1989	1768.67	1768.67	1757.97	1760.10	0
27.06.1989	1750.83	1759.17	1750.68	1758.48	0
28.06.1989	1762.74	1764.19	1750.36	1752.40	0
29.06.1989	1722.10	1735.56	1718.95	1731.99	0
30.06.1989	1718.01	1734.70	1718.01	1727.86	0
03.07.1989	1733.33	1736.18	1727.72	1737.45	0
04.07.1989	1735.42	1741.09	1735.14	1741.59	0
05.07.1989	1744.92	1746.31	1732.86	1737.16	0
06.07.1989	1737.15	1737.67	1730.30	1737.57	0
07.07.1989	1733.75	1734.45	1726.43	1729.09	0
10.07.1989	1726.83	1730.57	1725.86	1728.31	0
11.07.1989	1732.67	1754.79	1732.67	1754.46	0
12.07.1989	1755.97	1757.60	1747.84	1749.47	0
13.07.1989	1753.95	1758.75	1753.13	1755.18	0
17.07.1989	1763.31	1767.69	1760.17	1766.42	0
18.07.1989	1760.07	1762.65	1754.65	1757.40	0
19.07.1989	1760.89	1764.90	1758.18	1765.65	0
20.07.1989	1775.10	1776.91	1769.77	1773.70	0
21.07.1989	1771.79	1782.64	1771.66	1781.66	0
24.07.1989	1785.44	1793.03	1782.11	1785.48	0
25.07.1989	1779.80	1791.86	1779.18	1791.15	0
26.07.1989	1787.86	1792.43	1787.45	1791.83	0
27.07.1989	1796.41	1812.13	1795.08	1815.85	0
28.07.1989	1817.60	1823.70	1816.51	1824.24	0
31.07.1989	1822.60	1823.21	1809.35	1814.19	0
01.08.1989	1820.58	1832.43	1819.42	1829.63	0
02.08.1989	1824.50	1828.84	1822.66	1828.64	0
03.08.1989	1828.94	1834.65	1823.45	1824.13	0
04.08.1989	1820.62	1821.63	1809.89	1816.92	0
07.08.1989	1811.58	1813.11	1803.11	1804.69	0
08.08.1989	1811.73	1820.29	1811.73	1817.80	0
09.08.1989	1821.43	1822.58	1817.55	1820.85	0
10.08.1989	1823.63	1826.16	1812.35	1818.46	0
11.08.1989	1820.86	1831.92	1820.40	1828.31	0
16.08.1989	1827.49	1829.14	1822.75	1828.12	0
17.08.1989	1827.61	1836.01	1825.86	1825.86	0
18.08.1989	1821.75	1822.47	1809.56	1814.68	0
21.08.1989	1814.63	1814.63	1810.28	1815.50	0
22.08.1989	1800.05	1808.49	1797.79	1807.15	0
23.08.1989	1805.65	1815.85	1805.13	1817.00	0
24.08.1989	1836.47	1847.53	1836.47	1845.53	0
25.08.1989	1870.38	1870.66	1859.94	1866.03	0
28.08.1989	1862.36	1863.78	1853.78	1853.98	0
29.08.1989	1851.18	1859.33	1850.13	1855.19	0
30.08.1989	1850.74	1860.00	1848.70	1859.71	0
31.08.1989	1864.77	1880.49	1864.62	1875.92	0
01.09.1989	1877.61	1879.58	1870.30	1885.20	0
04.09.1989	1888.74	1898.75	1888.74	1898.46	0
05.09.1989	1897.95	1900.12	1891.02	1896.42	0
06.09.1989	1891.41	1900.83	1887.44	1891.39	0
07.09.1989	1888.65	1908.32	1887.47	1909.81	0
08.09.1989	1910.53	1917.46	1908.58	1909.34	0
11.09.1989	1906.09	1908.53	1899.13	1901.46	0
12.09.1989	1895.54	1896.86	1891.64	1899.72	0
13.09.1989	1902.32	1904.05	1898.37	1901.64	0
14.09.1989	1888.09	1891.34	1882.32	1889.62	0
15.09.1989	1888.57	1897.63	1885.33	1892.17	0
18.09.1989	1888.08	1893.77	1888.08	1892.71	0
19.09.1989	1890.25	1893.89	1889.31	1894.44	0
20.09.1989	1890.69	1893.52	1889.33	1895.11	0
21.09.1989	1892.60	1897.45	1887.60	1897.37	0
22.09.1989	1914.14	1917.24	1910.09	1914.05	0
25.09.1989	1914.48	1915.45	1899.55	1906.46	0
26.09.1989	1899.82	1919.69	1895.82	1919.69	0
27.09.1989	1914.08	1930.61	1913.45	1930.61	0
28.09.1989	1932.83	1938.88	1930.30	1932.28	0
29.09.1989	1938.37	1939.22	1901.36	1906.12	0
02.10.1989	1886.96	1890.70	1874.69	1876.24	0
03.10.1989	1878.55	1902.72	1878.55	1902.72	0
04.10.1989	1916.31	1918.14	1905.26	1906.04	0
05.10.1989	1910.42	1918.46	1897.66	1918.41	0
06.10.1989	1922.61	1942.42	1919.95	1942.42	0
09.10.1989	1940.52	1949.65	1938.41	1942.54	0
10.10.1989	1940.96	1961.74	1940.96	1961.74	0
11.10.1989	1966.80	1985.41	1924.35	1927.95	0
12.10.1989	1909.61	1932.80	1909.34	1932.80	0
13.10.1989	1941.45	1949.46	1922.83	1931.27	0
16.10.1989	1809.81	1809.81	1809.81	1809.81	0
17.10.1989	1849.09	1860.40	1793.66	1805.69	0
